,Kx,FOx,FOx_STD,PSOx,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,356,120.65900000000013,0.12658447752619514,839916,383.3130260749418,118.996919830228,0.3513190595993391,203,0.33892977528089924,0.5861917233016157,2359.3146067415732
1,356,231.6409999999997,0.11156110237520256,1684135,477.05612718212075,121.59836934761175,0.298319745165728,209,0.650676966292134,0.5818103796536448,4730.716292134832
2,356,335.5389999999997,0.10701156349768154,2377011,488.50641143169787,150.84145964783008,0.2647548911211421,247,0.9425252808988756,0.6106941686146967,6676.997191011236
3,352,398.0190000000006,0.11070840926165468,2843164,499.32430938491746,178.5349357144696,0.2590980485586862,274,1.1307357954545472,0.6515873566221518,8077.170454545455
4,342,436.6279999999999,0.12322036681018247,2956025,480.3509259046826,183.74128853309898,0.26849742592981035,285,1.2766900584795318,0.6447062755547333,8643.347953216375
5,337,467.8539999999995,0.13029926112598797,3049901,448.35831829042155,191.52453139875533,0.26019838554950486,283,1.3882908011869421,0.67676512861751,9050.151335311573
6,330,410.6169999999996,0.1354832429884127,2632302,450.0326032686683,195.9875014102345,0.246096637136323,272,1.2442939393939383,0.7205422845964504,7976.672727272728
7,322,403.9729999999992,0.1276088465000114,2695390,473.85503146725307,191.01502934663873,0.24812048131304265,272,1.2545745341614882,0.7022611373038189,8370.776397515529
8,315,414.62300000000124,0.1276432952133745,2638950,472.3414016242125,192.61290829089603,0.24861457671884127,267,1.316263492063496,0.7213966602655282,8377.619047619048
9,306,425.7149999999997,0.1259852966014383,2679793,466.2736099430565,186.128142806791,0.25469702178682185,262,1.3912254901960774,0.7104127588045458,8757.493464052288
10,297,368.75600000000077,0.11778705262713988,2420826,471.681210887868,185.27998447316455,0.2504261884468615,254,1.2416026936026963,0.7294487577683644,8150.929292929293
11,281,389.02600000000035,0.13367127099892095,2456268,476.24858188925947,170.1230443602083,0.25794480851582696,243,1.3844341637010689,0.7000948327580588,8741.167259786476
12,268,358.9559999999994,0.1428793399252391,2163267,451.79841940360933,166.29059287868594,0.2620712150310425,232,1.3393880597014902,0.7167697968908877,8071.891791044776
13,258,328.31,0.11444785506815515,2083139,493.14781368814624,160.04300871457212,0.25494600699457526,221,1.2725193798449612,0.7241765100206884,8074.1821705426355
14,247,328.07299999999975,0.12414810369522468,2113442,504.36660148550334,169.37982721451098,0.23307608991378687,227,1.3282307692307682,0.7461666397115021,8556.445344129555
15,235,320.9009999999998,0.13239033255412547,1996278,483.8874135587034,148.14470628111536,0.25754789669273653,203,1.365536170212765,0.7297768782320954,8494.8
16,215,292.33300000000014,0.12781130953844017,1857687,479.8296361205157,134.84769394005923,0.2613319632185395,186,1.359688372093024,0.7249876018282755,8640.404651162791
17,202,293.5750000000004,0.12848458969415116,1826289,466.18442947797496,130.67021913490262,0.28008395237231026,183,1.4533415841584179,0.7140449133054788,9041.034653465347
18,190,262.081,0.12440664351536854,1647997,440.38198942942233,117.90747438350813,0.2554404642273837,160,1.3793736842105264,0.7369217148969258,8673.668421052631
19,178,259.68400000000014,0.13574450006218883,1574483,447.96178933470213,116.38478882160729,0.2617120014141297,161,1.4588988764044952,0.7228868870907285,8845.41011235955
20,156,228.80700000000002,0.15481915828071852,1416527,496.119828878944,104.38725331231576,0.24953603261626353,141,1.4667115384615386,0.7403351298745798,9080.301282051281
21,137,184.28999999999982,0.16962307393812592,1100367,482.9161263050372,91.34706560113818,0.2785266741007573,125,1.3451824817518234,0.7307765248091055,8031.875912408759
22,110,155.14100000000008,0.14538453560373235,964953,428.8327029590728,73.0566027421014,0.2561520760292243,98,1.410372727272728,0.7454755381847082,8772.3
23,71,38.638000000000005,0.1858473100360306,250386,498.5546678276678,35.832624690147824,0.24280389133771685,47,0.5441971830985917,0.7623962700031452,3526.56338028169
