,Kx,FOx,FOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx
0,488,173.56200000000004,0.11645097746969851,146.00127296147207,0.31568550478853497,261,0.35565983606557383,0.559391850427096
1,488,317.4159999999999,0.09503174519299676,150.37847442180615,0.27009816907848183,280,0.6504426229508194,0.5370659800778791
2,488,472.0169999999995,0.10756065382840829,202.70167055341463,0.26111605989578845,349,0.9672479508196711,0.5808070789496121
3,488,609.259,0.12459930948628488,236.01033081669507,0.23713844434689288,392,1.2484815573770491,0.6020671704507528
4,485,600.622999999999,0.11999469463153388,241.71843010697953,0.2477073016429926,386,1.238397938144328,0.626213549499947
5,479,609.9000000000002,0.11653497100291667,244.50811165129952,0.25844541636345864,387,1.2732776617954076,0.6318039060757094
6,466,578.8110000000003,0.11459311060293206,247.68349552982232,0.26844416053817843,388,1.2420836909871251,0.6383595245613978
7,456,606.1919999999986,0.12187418233420988,247.32745840343463,0.2607038230972603,374,1.3293684210526286,0.6613033647150659
8,435,546.6459999999988,0.1283657116904647,242.56677892807846,0.2637328482192828,363,1.256657471264365,0.6682280411241831
9,413,513.2929999999988,0.12960080926010473,232.78043756772502,0.25722367458010875,333,1.2428401937045974,0.6990403530562312
10,387,486.4209999999985,0.1277099678804382,235.3828069720863,0.26066439371104166,329,1.256901808785526,0.7154492613133323
11,360,454.3970000000003,0.13931273677096778,216.06703396130624,0.2726456768014468,309,1.2622138888888896,0.6992460645996965
12,327,454.50400000000053,0.1347917212909139,202.48950071106216,0.26498535082656055,283,1.3899204892966377,0.7155106032193009
13,305,437.93199999999877,0.13661359324413835,187.3094732872312,0.2725446388254579,265,1.4358426229508157,0.7068282010838913
14,279,370.1909999999995,0.14570337474061307,171.29549557772046,0.2655090784088023,235,1.3268494623655898,0.728917002458385
15,240,325.4169999999995,0.13861019540675024,155.14703896337068,0.2620059122597428,214,1.3559041666666647,0.7249861633802368
16,212,271.86000000000035,0.13366068747671508,128.55686582516304,0.2642709585291352,176,1.2823584905660395,0.7304367376429718
17,188,247.23900000000052,0.14696103962370088,117.46781532640246,0.2606923694802352,160,1.31510106382979,0.7341738457900153
18,161,215.73300000000017,0.13887628701217106,98.44427432446554,0.26580333275174967,137,1.3399565217391316,0.718571345434055
19,140,184.51500000000007,0.12225255766675212,90.72819365367923,0.24652187677683837,123,1.3179642857142861,0.7376275906803189
20,121,146.18899999999996,0.11672783376817718,84.81642970313123,0.25337635955628446,109,1.208173553719008,0.7781323825975343
21,98,141.72399999999996,0.1484645563615582,70.75822095389712,0.21897444313896708,91,1.446163265306122,0.7775628676252431
22,72,90.12900000000003,0.19291482227120726,44.10241860800439,0.25118894610077225,59,1.251791666666667,0.7474986204746507
23,42,24.191000000000006,0.2069402560678168,22.977727985852002,0.2679016163464348,31,0.5759761904761906,0.7412170318016775
