,Kx,FOx,FOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx
0,1494,541.8769999999994,0.11238380833178556,449.01148856911436,0.33365010073978146,844,0.3627021419009367,0.5320041333757279
1,1494,1118.3219999999988,0.10266400116709727,501.59054617234654,0.2878432934370156,941,0.7485421686746979,0.5330399002894225
2,1494,1654.717999999996,0.10689555046458264,661.5879285502076,0.27296374195245,1133,1.107575635876838,0.5839257974847375
3,1478,1933.634000000002,0.11777645111760077,760.3001465163175,0.2742152058105208,1214,1.3082774018944534,0.6262768916938365
4,1442,1955.8439999999928,0.12126539168525499,794.2637342767376,0.2710381258850083,1220,1.3563411927877898,0.6510358477678178
5,1402,1990.6679999999972,0.12343356108835982,821.8293378224578,0.2706724474157316,1210,1.4198773181169737,0.6791977998532709
6,1346,1811.5639999999964,0.1257887714377731,813.8779672930259,0.25994030622508413,1140,1.3458870728083183,0.7139280414851105
7,1282,1729.569999999989,0.12819406531734648,798.8421528359262,0.26124133367510827,1101,1.3491185647425812,0.725560538452249
8,1207,1627.0479999999989,0.12847110433485331,769.0254919495299,0.2638543295168093,1040,1.34800994200497,0.7394475884130095
9,1112,1562.773,0.1289147939210591,718.3203806676706,0.2685764542779059,969,1.4053714028776978,0.7413007024434165
10,1023,1362.1819999999989,0.13173915429797395,674.2079518623714,0.2601851756944226,892,1.3315562072336256,0.7558385110564702
11,918,1222.4010000000012,0.13471852890555971,596.9273954844616,0.26060731018634065,792,1.3315915032679753,0.7536962064197748
12,826,1072.2129999999966,0.13286611566967543,539.6821845555626,0.2638626249390478,709,1.2980786924939425,0.7611878484563647
13,740,938.6769999999988,0.12231000328035775,493.085628412985,0.262286488000587,645,1.2684824324324309,0.7644738425007519
14,668,842.8060000000016,0.12690123038271475,456.15422084140727,0.25168760217192687,589,1.2616856287425173,0.7744553834319309
15,600,780.9459999999987,0.15945360158731198,401.4186982459039,0.2525480817387968,519,1.3015766666666644,0.7734464320730325
16,546,689.7869999999995,0.15552888736079587,354.5975963304981,0.2499781274388319,456,1.2633461538461528,0.7776263077423204
17,484,638.6209999999996,0.1314437138043151,320.77280922985415,0.271230760981311,424,1.3194648760330572,0.7565396444100334
18,434,588.1899999999994,0.13182365551368647,295.5193253384784,0.25464475099969064,376,1.3552764976958511,0.7859556524959531
19,393,526.5920000000015,0.13470986651279787,261.971503941987,0.25665582746003235,341,1.3399287531806654,0.7682448795952698
20,337,453.55599999999953,0.1459450474556955,233.13713073166292,0.24777037614874733,298,1.3458635014836782,0.7823393648713521
21,280,361.6470000000001,0.16063753892052,195.31327201426322,0.2589036925289872,248,1.291596428571429,0.7875535161865452
22,221,274.60899999999975,0.16160742587761295,149.65525463678497,0.26097065097709893,189,1.242574660633483,0.7918267441099734
23,133,73.51600000000008,0.18266715601650457,71.9305770375406,0.226007848294391,88,0.5527518796992487,0.8173929208811432
